sku_ID,type,brand_ID,attribute1,attribute2,activate_date,deactivate_date
9315b296b6,2,3d5774cf27,-,-,,
12db7249b1,2,4bf2b319fc,4.0,-,,
2e2360c0d1,2,e31902ce03,2.0,60.0,,
de2580c736,2,3e342224f0,-,-,,
0aad452738,2,3e342224f0,-,-,,
3b4d8e5d28,2,3e342224f0,-,-,,
653e43704e,2,198cec62a1,3.0,60.0,,
b1e336c927,2,f1d00479ef,-,-,,
e1cee26ccf,2,dc7e4ae5fc,3.0,-,,
6ba475db12,2,dc7e4ae5fc,3.0,-,,
75efbdb463,2,20a3ffc977,4.0,100.0,,
1d23c8cea6,2,20a3ffc977,4.0,100.0,,
a238699d76,2,603dc9ab6b,4.0,100.0,,
790b034c60,2,603dc9ab6b,4.0,100.0,,
b1a0661331,2,7f65198ef6,-,-,,
062c21503a,2,dc7e4ae5fc,4.0,100.0,,
0ecf5d2882,2,f86ac02fc2,-,-,,
6f12ccd446,2,3618180c8d,-,-,,
a94c232612,2,0755be8957,4.0,100.0,,
4d928e1228,2,d3b11464d2,2.0,50.0,,
bc6fe7b8b7,2,d3b11464d2,2.0,50.0,,
cef7da10db,2,d3b11464d2,2.0,50.0,,
5641034d7c,2,d3b11464d2,2.0,50.0,,
1325380f82,2,d3b11464d2,2.0,50.0,,
8e4f450ee0,2,7f69d11882,2.0,-,,
a6a4bdb710,2,67a6676ab7,-,-,,
807b86dba2,2,d683ceacce,-,-,,
3daa6fe8dd,2,bd97f9a5fa,-,-,,
2e46a8631f,2,34454ae0f5,3.0,100.0,,
7e1fd98962,2,efee9bef76,2.0,60.0,,
c0e260b045,2,7f65198ef6,-,-,,
cebd391b3a,2,4f025f6325,-,-,,
48cc40ed91,2,a9d8fd0a21,-,-,,
f47052d0c1,2,1475e7bbea,-,-,,
a7e50bd37d,2,5008f1aa58,-,-,,
9a9df3a4c8,2,a2ff0f7b48,-,-,,2018-03-27
62322ec84c,2,4f65703579,3.0,100.0,,
1be0497c97,2,906d0caa60,-,-,,
551dc87ba3,2,4f65703579,-,-,,
f88194f046,2,eb48361f2a,2.0,70.0,,
afed1b84bb,2,686d655ed5,-,-,,
2a92767845,2,686d655ed5,-,-,,
b8123c1568,2,686d655ed5,-,-,,
460b27da1a,2,651986e97b,1.0,50.0,,
d3c41e59e2,2,4d918c6fd9,-,-,,
b41eaea3c6,2,3c49d6c9df,3.0,60.0,,
c7975ca2df,2,8a5ee0390f,3.0,-,,
070d7c8e99,2,5deb57b219,3.0,60.0,,
1e17709836,2,9b0d3a5fc6,-,-,,2018-03-12
5ea2db5e65,2,9b0d3a5fc6,-,-,,2018-03-12
76f7cb9032,2,9b0d3a5fc6,-,-,,2018-03-12
ff0e90c1a6,2,9b0d3a5fc6,-,-,,2018-03-12
ccdb622502,2,9b0d3a5fc6,-,-,,2018-03-12
054d676847,2,7cc01be867,-,-,,
840f979cd0,2,7cc01be867,-,-,,
f935787531,2,7d352273e4,1.0,100.0,,
d60eb4a185,2,8d3560a6a9,4.0,100.0,,
30eed137fa,2,25bc27f744,3.0,-,,
30595cdcbe,2,25bc27f744,3.0,-,,
d86948a0a4,2,3e342224f0,3.0,-,,
c095d063df,2,8b40ec9ab7,-,50.0,,
46bc1d1505,2,3daeabd2ce,3.0,50.0,,
e8a78eda77,2,198cec62a1,-,-,,
81128ad124,2,5f032d2276,3.0,100.0,,
e96c48e860,2,748354d383,-,-,,
f04ae61026,2,fcad338569,-,-,,
1b928fdbdb,2,da5eb98d7d,-,-,,
adbaad33af,2,9d3465eacc,-,-,,
35457f470a,2,9d3465eacc,-,-,,
f19aa1d6b9,2,9d3465eacc,-,-,,
2344aaeb5b,2,0120bdf090,-,-,,
69bf0c9fa7,2,df515ac979,-,60.0,,
6ded7e79ed,2,df515ac979,-,60.0,,
313ecf6d17,2,f2db8acd0a,4.0,100.0,,
6911510db8,2,f2db8acd0a,4.0,100.0,,
d656937ba5,2,38661cda93,4.0,100.0,,
4d2db26d37,2,bd97f9a5fa,-,-,,
96f0958df7,2,bd97f9a5fa,-,-,,
068be0e4be,2,664f053d0c,-,-,,
db943b5d49,2,664f053d0c,-,-,,
10a98791c2,2,2d59ede842,3.0,60.0,,
2b8b974af7,2,badb5d7687,-,-,,
47ccdccb01,2,3276ac74b7,-,-,,
b52a40aec5,2,95edb60932,-,-,,
fc352d4fea,2,95edb60932,-,-,,
8740b7ca67,2,20aeadf027,3.0,100.0,,
77933a4fbe,2,787ea7298f,2.0,40.0,,
5ed6b36255,2,9b84d6b825,-,-,,
7322fb71e6,2,1248dba80f,-,-,,2018-03-08
8a11fe6835,2,3e342224f0,-,-,,
c91613ab9f,2,3e342224f0,-,-,,
b851236255,2,95edb60932,3.0,60.0,,
b780ebba37,2,db5aaf245a,3.0,100.0,,
48e6291f89,2,c348d302d9,3.0,100.0,,
7283d99673,2,c348d302d9,3.0,100.0,,
57b1cea4e7,2,235542bb7b,-,-,,
059c7c297c,2,cd22c791e6,3.0,-,,
781d38ea88,2,cd22c791e6,3.0,-,,
26d465b06c,2,cd22c791e6,3.0,-,,
8d715bfd51,2,883ade0722,-,-,,
c71fda05e9,2,3e342224f0,-,-,,
dd6a96df13,2,3e342224f0,-,-,,
0339b8590a,2,bd97f9a5fa,4.0,100.0,,
62d1a457d1,2,3558fe97a4,-,-,,
22221992de,2,42e6445fca,3.0,100.0,,
18f2ca5751,2,19cb96e4dd,4.0,100.0,,
e5b86c1a06,2,ac3662a513,-,-,,
7a3ec8a201,2,7f65198ef6,-,-,,
ecf45805ae,2,17892f5485,3.0,100.0,,
2cd9916110,2,88262f1628,2.0,60.0,,
a6d2d081fd,2,adbd559b78,3.0,60.0,,
a75a77ce5e,2,bd985ab204,3.0,60.0,,
288a7968aa,2,4f65703579,3.0,100.0,,
662cbfff63,2,4f65703579,3.0,100.0,,
09f672b8e2,2,bd97f9a5fa,4.0,100.0,,
4d7b1d292d,2,4f65703579,2.0,70.0,,
c5ef2abe6f,2,9d3465eacc,3.0,100.0,,
b2805994c8,2,e0c4997859,3.0,60.0,,
93cef0313e,2,5282e001b5,-,-,,
5550d9cd92,2,603dc9ab6b,1.0,100.0,,
e86a29a8a6,2,603dc9ab6b,1.0,100.0,,
72d579146e,2,603dc9ab6b,1.0,100.0,,
5c4c567b01,2,603dc9ab6b,1.0,100.0,,
7550c4fbed,2,7fcb433bba,3.0,-,,2018-03-27
3e6500e696,2,95edb60932,3.0,60.0,,
308e3e1b22,2,e175e177d8,-,-,,2018-03-01
52a839227e,2,0def762aeb,-,-,,
c34562ff04,2,24682b3358,3.0,100.0,,
327187b6ac,2,4f65703579,4.0,-,,
2dab198e80,2,b5defcb5ec,-,-,,
e6929fea93,2,be20784069,-,-,,
dcf0b23f97,2,d3b11464d2,3.0,100.0,,
dd1bf0a18e,2,d3b11464d2,3.0,100.0,,
23362276d5,2,7f65198ef6,-,-,,
aca81e6917,2,9b84d6b825,-,-,,
ab16f2ca0e,2,9b84d6b825,-,-,,
771a963097,2,7ee1d511aa,-,-,,
a307de14ee,2,7ee1d511aa,-,-,,
a438d887dc,2,bce79eb8bf,3.0,60.0,,
1fc5efb999,2,b681299668,1.0,60.0,,
0ec8318ccf,2,b681299668,1.0,60.0,,
add8956a4c,2,3daeabd2ce,3.0,60.0,,
70e241b1df,2,dd761e475c,3.0,100.0,,
43bdc5bd49,2,db708e3725,-,-,,
f1fcf163c8,2,5934e3362b,-,-,,
c60bd0b4b6,2,7502b257b7,-,-,,
11e3e51d55,2,4efb032b5a,3.0,60.0,,
83baba862c,2,b5defcb5ec,3.0,-,,
86fe0cc0fa,2,3daeabd2ce,2.0,30.0,,
91cfed007a,1,64c600d7c7,-,-,,
1e1a8487b6,1,a2ff0f7b48,-,60.0,,
7e3313164a,2,f2db8acd0a,-,-,,
7004506e4e,2,198cec62a1,-,-,,
1282ffab35,2,1e50ac9ad0,-,-,,
bd8f367819,2,0a66f11894,3.0,-,,
8bbe932aa1,2,0a66f11894,3.0,-,,
6658fd4bbe,2,0a66f11894,3.0,-,,
347840ffe8,2,0120bdf090,-,-,,
7757dedf1c,2,24682b3358,3.0,100.0,,
de88088dc6,2,9dc9a15275,-,100.0,,
48799b8787,2,f0232e58bb,-,-,,
2f9d3feaa3,2,dc0f6728db,2.0,100.0,,
ed4b211d92,2,ac3662a513,-,-,,
5b5f9eb159,2,5f4fe78602,-,-,,
97334b46bf,2,adbd559b78,3.0,50.0,,
fe6cad4d37,2,eb7d2a675a,3.0,70.0,,
2e2f9cb6c6,2,92dee65ea0,-,-,,
3fb46448b1,2,dc7e4ae5fc,-,-,,
4b7dca21b9,2,dc7e4ae5fc,-,-,,
84769022b4,2,42e6445fca,-,-,,
9ae55a7d61,2,42e6445fca,-,-,,
19e9687339,2,42e6445fca,-,-,,
4a1c42646d,2,42e6445fca,-,-,,
e696248ff6,2,42e6445fca,-,-,,
f8714f3732,2,42e6445fca,-,-,,
6124d29658,2,3daeabd2ce,3.0,-,,
af1a16381e,2,7c328b374f,3.0,50.0,,2018-03-09
63aa85e888,2,4efb032b5a,3.0,70.0,,
f42aca5dc8,2,804e78b077,3.0,-,,
9e34053959,2,804e78b077,3.0,-,,
38e90b7832,2,804e78b077,3.0,-,,
ac2a8cc21e,2,bd97f9a5fa,-,-,,
a46228eaee,2,43999af013,3.0,100.0,,
4e0a3a2f9d,2,43999af013,3.0,100.0,,
e1915309db,2,43999af013,3.0,100.0,,
030fedadd1,2,da12781e9e,4.0,100.0,,
ccd49c1dad,2,bd97f9a5fa,-,-,,
1bb70c0d36,2,42e6445fca,-,-,,
4c0225fd1a,2,42e6445fca,-,-,,
b79fb72642,2,2d59ede842,-,-,,
abb35b9f35,2,42f4f95376,3.0,100.0,,
948858a710,2,e31902ce03,1.0,60.0,,
d7729911e6,2,7fcb433bba,4.0,-,,
cbbae85319,2,fdff7dabf5,2.0,60.0,,
1b8027a3e7,2,4f65703579,3.0,100.0,,
48ea97bd7c,2,4f65703579,3.0,100.0,,
9ff56e6fe5,2,4f65703579,3.0,100.0,,
1e449ee4b9,2,4f65703579,3.0,100.0,,
5d6bdfc49a,2,4f65703579,3.0,100.0,,
87fe9821e2,2,4f65703579,3.0,100.0,,
fe906c5e5a,2,906d0caa60,-,-,,
e6bac1c45b,2,dc7e4ae5fc,4.0,100.0,,
0761f31a43,2,dc7e4ae5fc,4.0,100.0,,
13cdb42b87,2,0b0f75e8d5,4.0,100.0,,
d3f1ea33da,2,c2a6d13b0b,3.0,100.0,,
c4d20bb1c3,2,bd97f9a5fa,3.0,60.0,,
ef0e01aa91,2,93905470a7,-,-,,
a2af117cc2,2,7d352273e4,4.0,100.0,,
1b61b9e78c,2,7a99a41d60,4.0,100.0,,
a3bfd2becb,2,6322e42a81,-,-,,
776c146f18,2,849303948f,-,-,,
f145940102,2,087972546e,-,-,,
7e29b192aa,2,087972546e,-,-,,
69c58b613a,2,906d0caa60,3.0,60.0,,
9c500b037b,2,906d0caa60,3.0,60.0,,
a508fba503,2,906d0caa60,3.0,60.0,,
62e72dae82,2,0274c6f1ef,2.0,60.0,,
d35987a85b,2,5008f1aa58,-,-,,
ada438573d,2,aa4377d8e7,-,-,,
6cc44e060a,2,e500aaa647,-,-,,
19376b65f3,2,7f65198ef6,4.0,100.0,,
fdc875e1a0,2,5e68c766c4,3.0,100.0,,
f28adb5e39,2,eb48361f2a,3.0,100.0,,
837059f49b,2,9b84d6b825,-,-,,
2a7c38f982,2,a66fd106cc,-,30.0,,
aeeb7f33d5,2,64c600d7c7,-,-,,
53279550c2,2,64c600d7c7,-,-,,
ba261ef59f,2,54aa661525,-,-,,
bb6ee4afc7,2,558658b684,-,-,,
df474457a9,2,558658b684,-,-,,
db16494284,2,558658b684,-,-,,
30aea7bd91,2,1e6920ac3d,2.0,60.0,,
b7506a605d,2,1a1fd2cec8,-,-,,
d5039dbbc4,2,1a1fd2cec8,-,-,,
3ed71efc74,2,0c34734ffa,2.0,60.0,,
196adb761c,2,4efb032b5a,2.0,60.0,,
029aeb3f52,2,4f65703579,4.0,100.0,,
3afea028c5,2,5aa0b22316,-,-,,2018-03-08
999c020669,2,7ee1d511aa,-,-,,
7862640577,1,808c0e669f,-,-,,
7b6b5a56cd,2,bd77d39f6b,-,-,,
d7748e4810,2,1106b8e26e,-,-,,
448f304ab5,2,a7b847a530,3.0,60.0,,
b8fb9d37a4,2,235542bb7b,-,-,,
d5bf24117a,2,235542bb7b,-,-,,
f6fa80e605,2,235542bb7b,-,-,,
c10cac939f,2,93905470a7,2.0,70.0,,
e3891f46cd,2,fd68e214e8,3.0,100.0,,
5ecf165f07,2,fd68e214e8,3.0,100.0,,
10624ea4e0,2,fd68e214e8,3.0,100.0,,
490943f1bd,2,7d883ecf34,-,-,,
4026d08a94,2,0884e4c1a5,3.0,60.0,,
3cf8d3f807,2,99d41501ff,-,-,,
cb9f75a1a5,2,42b574590d,4.0,100.0,,
e3abd5af2e,2,7fcb433bba,2.0,-,,
fb4f59535b,2,7fcb433bba,3.0,-,,
4b83304a6a,2,7fcb433bba,3.0,-,,
490653c16f,2,a3c6ee0858,3.0,60.0,,
8edcad550a,2,31e19a2111,-,-,,
7394cecb62,2,a3c6ee0858,2.0,70.0,,
d463194b66,2,5934e3362b,2.0,-,,
b9c275f9ff,2,5934e3362b,2.0,-,,
0401e56bbf,2,5934e3362b,2.0,-,,
dc3205af61,2,5934e3362b,2.0,-,,
b749f9a09d,2,5934e3362b,2.0,-,,
9be01c8ed0,2,5934e3362b,2.0,-,,
bca47e9ab0,2,e500aaa647,-,-,,
522eb02138,2,e500aaa647,-,-,,
13588b418a,1,b681299668,3.0,50.0,,
884a97d4c9,2,603dc9ab6b,4.0,100.0,,
5bf07b1310,2,f2db8acd0a,2.0,100.0,,
042b79fc4e,2,b1629e9acf,4.0,100.0,,
be6a0a96ed,2,6e1513d3ec,-,60.0,,
52ec8532b4,2,6e1513d3ec,-,60.0,,
2ba9e28b14,2,6e1513d3ec,-,60.0,,
58354ec4a8,2,6e1513d3ec,-,60.0,,
c17e3dde4a,2,7502b257b7,-,-,,
d6544f17eb,2,7502b257b7,-,-,,
62f21465bc,2,5008f1aa58,3.0,60.0,,
5cf0765b52,1,26216ff73f,3.0,60.0,,
f9e058c6e2,2,fd68e214e8,2.0,100.0,,
6fd8872ae3,2,0120bdf090,-,-,,
05d4122b8c,2,6deab6e641,-,-,,
7971a692b1,2,906d0caa60,-,-,,
92e9829bb0,2,c299783015,2.0,-,,
ca388be333,2,e500aaa647,-,-,,
55f0e40010,2,e500aaa647,-,-,,
b138db6165,2,93905470a7,3.0,60.0,,
6281e02af1,2,042c8894a9,4.0,100.0,,
5705e07c12,2,75938ea45d,3.0,100.0,,
52f84156d1,2,569b4ba8d4,-,-,,
c3a9f72c7a,2,9d3465eacc,3.0,100.0,,
5015ed8718,2,7cc01be867,-,-,,
525bd44c10,2,8a5ee0390f,-,-,,
a2869ca96e,2,5aa0b22316,-,-,,
fff84ed7ec,1,ab56426464,1.0,-,,
3a7d12e200,2,24682b3358,1.0,100.0,,
1199147362,2,11532f4321,3.0,60.0,,
f421464c42,2,8325814725,-,-,,
02d63d2389,2,da5eb98d7d,3.0,100.0,,
583904311d,2,da5eb98d7d,3.0,100.0,,
ff9832de22,2,da5eb98d7d,3.0,100.0,,
7ce6954810,2,da5eb98d7d,3.0,100.0,,
688135e640,2,da5eb98d7d,3.0,100.0,,
b54ec44115,2,da5eb98d7d,3.0,100.0,,
cec8cd2113,2,da5eb98d7d,3.0,100.0,,
5a9ea53629,2,da5eb98d7d,3.0,100.0,,
29c8797899,2,da5eb98d7d,3.0,100.0,,
6fd89a0c0d,2,3daeabd2ce,3.0,-,,
fafb42c9d3,2,906d0caa60,-,-,,2018-03-21
493f0a7a6f,2,9b0d3a5fc6,3.0,50.0,,
d7c8b2cb5b,2,fc534772d7,-,-,,
ec2eb90f61,2,a545d2e5cf,3.0,-,,
be4b3fce11,2,c56a8d0a31,3.0,60.0,,
0945399c16,2,bd97f9a5fa,3.0,100.0,,
ca2bb1ae1a,2,bd97f9a5fa,3.0,100.0,,
eb06bd8468,2,bd97f9a5fa,3.0,100.0,,
4a655d381c,2,bd97f9a5fa,3.0,100.0,,
44f2796e07,2,1cc4987f8a,-,-,,
0b97227eba,2,7fcb433bba,3.0,100.0,,
32f6f12ce2,2,7fcb433bba,3.0,100.0,,
0b7e3ade1b,2,57486c0cfb,-,-,,
7978384ad0,2,1ec30ef741,3.0,100.0,,
baba36d08d,2,88262f1628,-,-,,
0e3a1d80e9,2,93905470a7,3.0,60.0,,
c403c9daf6,2,481c982d40,3.0,60.0,,
193d207ffd,2,12c24f4bf7,4.0,100.0,,
8580da92f2,2,583ce06d94,-,-,,
bd9ab0549e,2,1ec30ef741,3.0,100.0,,
7b96dfa3cc,2,5deb57b219,-,-,,
f76746bdab,2,558658b684,-,-,,
083f35eb7c,2,cf0544f945,-,-,,
a38feefb80,2,0f519e1e62,-,60.0,,
62ad271d46,2,b681299668,-,-,,
d2dda66184,2,045e44bd5d,3.0,100.0,,
fc5a9e891a,2,235542bb7b,-,-,,
b40ae49540,2,5b9bafa2ef,2.0,-,,
485917c199,2,26216ff73f,3.0,60.0,,
be084f9bd3,2,e0b3391b44,3.0,70.0,,
9349e83f47,2,e0b3391b44,3.0,70.0,,
88976e6e52,2,895101c619,4.0,100.0,,
2b59ec5afa,2,7974f855c6,3.0,100.0,,
c719f6bf48,2,365676fd7f,3.0,60.0,,
aae3267266,2,92dee65ea0,-,-,,
f53bbfb26c,2,8a5ee0390f,4.0,100.0,,
e873a1738c,2,8a5ee0390f,4.0,100.0,,
c408f130eb,2,ac3662a513,-,-,,
e17612d80e,2,e31902ce03,2.0,100.0,,
d6e5f4c48b,2,9b84d6b825,-,-,,
1724465d6c,2,7fcb433bba,-,-,,
018611ed07,2,f1d00479ef,-,-,,
4e3a4aca1c,2,4f025f6325,-,-,,
f9b2488869,2,d3b11464d2,-,100.0,,
b23c3c89d2,2,bd97f9a5fa,3.0,100.0,,
a43282f29b,2,5e68c766c4,-,-,,
277a5fd6cb,2,5e68c766c4,-,-,,
0fa10a8571,2,67901d7b3b,-,100.0,,
e2eb5af7e1,2,9b0d3a5fc6,-,-,,
893567bd21,2,5a0b271e15,2.0,90.0,,
386493893f,2,2d59ede842,-,-,,
208f908d10,1,5ab8ea8556,3.0,60.0,,
17a1859664,2,4f65703579,2.0,100.0,,
b20940e609,2,5c74d57d78,-,-,,
9a9a4a7432,2,7f65198ef6,-,-,,
04d4e75146,2,7f65198ef6,-,-,,
dd9ee69180,2,3ee5b84e96,-,-,,
4e05042b7f,2,3ee5b84e96,-,-,,
e287997b10,2,03a32ec0c4,-,-,,
171a799d9f,2,03a32ec0c4,-,-,,
63c9825ccf,2,03d3277cb7,3.0,-,,
33a6782299,2,f2db8acd0a,-,-,,
1c02cbb06f,2,f17255c16e,4.0,40.0,,
4fc4f55404,2,08532c8c99,3.0,100.0,,
6d0bef0194,2,898df743db,2.0,50.0,,
f6e57f69cb,2,898df743db,2.0,50.0,,
f0f60a7000,2,898df743db,2.0,50.0,,
1693954e9e,2,fd68e214e8,1.0,100.0,,
26478dfae6,2,1a69b9c04b,3.0,100.0,,
0b9156ad01,2,c2e19fe77b,-,-,,
7f219b9544,2,42e6445fca,-,100.0,,
465f320e1b,2,99d828adad,-,-,,
565ae1a1ee,2,03a32ec0c4,-,-,,
f31f1b0c2d,2,03a32ec0c4,-,-,,
a40f60b0aa,2,a9d8fd0a21,-,-,,
72a8f65d1f,2,7f65198ef6,-,-,,
139e6a77e3,2,7f65198ef6,-,-,,
be9c0ddc0f,2,fd68e214e8,-,-,,
c32cfeffef,2,0b76f3c8dc,3.0,100.0,,
981182ee19,2,ba249420ea,-,-,,
679c150547,2,ddb787aeb9,3.0,100.0,,
2fb586a1bc,2,ddb787aeb9,3.0,100.0,,
1cd1b32a4f,2,f86ac02fc2,-,-,,
a31f5b0d92,2,32f4ce6bbf,-,-,,
33fbd54447,2,85ad0787c7,-,-,,
327f6e46dc,2,85ad0787c7,-,-,,
723bb3e38d,2,f2db8acd0a,4.0,100.0,,
71a21ea954,2,203b83241e,3.0,60.0,,
8f62a0d62c,2,9a45430d12,3.0,50.0,,
9f68753903,2,fd68e214e8,4.0,100.0,,
c5e27d9921,2,4f65703579,3.0,100.0,,
18b4da2720,2,4f65703579,3.0,100.0,,
dfd6b1153e,2,4f65703579,3.0,100.0,,
5adcf564f1,2,dc7e4ae5fc,3.0,100.0,,
18201f9c68,2,bd97f9a5fa,2.0,60.0,,
98f02d37cc,2,5b9bafa2ef,4.0,100.0,,
6b299b6772,2,42e6445fca,-,-,,
89f4aab2f7,2,3fb25971f7,-,-,,
2419254f47,2,bd985ab204,-,-,,
0e7e34c85d,2,906d0caa60,3.0,100.0,,
b044f267d5,2,7837c80ad0,3.0,100.0,,
752827d005,2,ae07c751e4,4.0,100.0,,
5e417fca35,2,5a173145d5,-,-,,
e258c92a5d,2,717cf68f32,-,-,,
909ab6ad83,2,eb48361f2a,3.0,60.0,,
c555c64aec,2,20a3ffc977,-,-,,
bdee133ba2,2,20a3ffc977,-,-,,
ae3889731b,1,a3f8885e47,-,-,,
80bb988f8d,1,11532f4321,-,-,,
d980bbb5f0,2,75411efd6b,-,-,,
bd495afa38,2,3fbe01eac1,-,-,,2018-03-25
83e24b70d5,1,a3f8885e47,-,-,,
8ef8620d78,2,42e6445fca,4.0,100.0,,
6c8728ef90,2,7fd5a7335c,-,-,2018-03-02,
a63f035525,2,816ac3f3a9,-,-,,
1e65dee8dc,2,99d41501ff,-,-,,
695962d84c,2,b5defcb5ec,-,-,,
ec962ceb7d,2,88262f1628,4.0,60.0,,
0b357524d6,2,5008f1aa58,-,-,,
5afe6657b0,1,624d4750c3,-,-,,
6b7dbba9fb,2,bd97f9a5fa,3.0,-,,
6a6181336b,2,7d883ecf34,4.0,-,,
129d2b1726,2,ddb787aeb9,3.0,-,,
c3d59d5f3d,2,f8273bbcfc,-,-,,
9bc159a891,2,f8273bbcfc,-,-,,
2796bb09c1,2,fd68e214e8,3.0,100.0,,
a91e466032,2,9b0d3a5fc6,-,-,,
42e24ef60f,2,99d41501ff,3.0,100.0,,
560790546e,2,57e68efa8b,3.0,100.0,,
68c12d5fd2,2,bd97f9a5fa,1.0,100.0,,
cfff44b644,2,8a5ee0390f,4.0,100.0,,
e9f48526bc,2,8a5ee0390f,4.0,100.0,,
8579bb1737,2,3daeabd2ce,3.0,60.0,,
77925fecc4,2,4fbd78583d,3.0,100.0,,
296195a1b8,2,4efb032b5a,-,-,,
ca0581587d,2,25815d33d1,-,-,,
8a4a7c5ea3,2,7f65198ef6,-,-,,
e966ed1031,2,efc5f3da40,2.0,40.0,,
76562d2ad1,2,3ecabbb183,-,-,,
060e6406a8,2,7f65198ef6,-,50.0,,2018-03-08
6a9f8e7026,2,ddb787aeb9,3.0,100.0,,
bd65b0b5cc,2,4efb032b5a,3.0,100.0,,
9e05d2f4bd,2,542855a7fa,3.0,-,,
7eab32d51c,2,5f1916e16b,3.0,70.0,,
b9eb55f2cc,2,ee36704b28,4.0,100.0,,
5ba6e6fdea,2,b681299668,3.0,100.0,,
dcf43f4146,2,43a5cd3f69,4.0,100.0,,
758e86df23,2,0def762aeb,-,-,,
f27cc7100b,2,0b76f3c8dc,4.0,90.0,,
505797c88d,2,0b76f3c8dc,4.0,90.0,,
97c3c1a5da,2,0b76f3c8dc,4.0,90.0,,
4bcf2598b3,2,906d0caa60,-,-,,2018-03-21
946fc94b13,2,7b14bfb76a,-,-,,
2753f3c77b,2,7b14bfb76a,-,-,,
c2e9591013,2,bd97f9a5fa,4.0,100.0,,
965b13467f,2,6c1f0f58a6,-,-,,
e61ea9a262,2,9b0d3a5fc6,-,-,,
21cc3bfc21,2,6098e0941d,-,-,,
8d4ff44d44,2,5008f1aa58,-,-,,
d5e0c4ea5b,2,0b0f75e8d5,4.0,100.0,,
fa2290371b,2,4f65703579,-,-,,2018-03-08
c81a442b8a,2,1cc4987f8a,-,-,,
4d9ddcf9a4,2,603dc9ab6b,-,-,,2018-03-02
f59e011960,2,603dc9ab6b,1.0,100.0,,
0a4102ba3a,2,603dc9ab6b,1.0,100.0,,
0876f63903,2,0120bdf090,4.0,100.0,,
9d0c14876a,2,fe241300cd,-,-,,
b7c07440a3,2,4efb032b5a,4.0,60.0,,
da1d6a52c0,2,8a5ee0390f,3.0,100.0,,
a431a02388,2,4e2b1b5af7,-,-,,
6b9ca75d3e,2,6c1f0f58a6,-,-,,
71f06374ee,2,6c1f0f58a6,-,-,,
891aa65224,2,bd97f9a5fa,-,60.0,,
fa13764137,2,7fcb433bba,3.0,100.0,,
ecbe410fad,2,bd97f9a5fa,-,-,,
782d1acaf6,2,92459536c4,-,-,,
0da5e3a5df,2,5ec250d844,-,-,,
d38bae4091,2,90963edda0,-,-,,
92169b765b,2,3daeabd2ce,3.0,-,,
b90e5bca94,2,603dc9ab6b,-,-,,
b96a479b2e,2,da5eb98d7d,-,40.0,,
6027a01dca,2,da5eb98d7d,-,40.0,,
24a4e6ba55,2,da5eb98d7d,-,40.0,,
63df9076e5,2,24682b3358,-,-,,
2f2b4fd8a7,2,345736eb92,-,-,,
8649c9f0d9,2,24682b3358,-,100.0,,
eaca2f57c2,2,ace78423cf,-,-,,
b1552c50e1,2,906d0caa60,4.0,-,,
9d5006fabf,2,624d4750c3,2.0,100.0,,
e4ae00768e,2,624d4750c3,2.0,100.0,,
f7e5c75f99,2,fd68e214e8,3.0,60.0,,
0bdb30bf42,2,816ac3f3a9,-,-,,
fb567a4894,2,984f8afe7a,3.0,60.0,,
b60d8ca067,2,4d918c6fd9,3.0,50.0,,
ef114d5267,2,a9d8fd0a21,3.0,60.0,,
e7f72447f9,2,a9d8fd0a21,3.0,60.0,,
1b28eda5a6,2,a9d8fd0a21,3.0,60.0,,
30a0be7e70,2,198cec62a1,-,-,,
b257966364,2,198cec62a1,-,-,,
29b7efca72,2,198cec62a1,-,-,,
68a5c419b1,2,bd97f9a5fa,3.0,100.0,,
9e4324d583,2,1a69b9c04b,-,100.0,,
5b682d29ed,2,1a69b9c04b,-,100.0,,
d50c683162,2,fd68e214e8,-,-,,
f479f302a8,2,dc7e4ae5fc,-,-,,
8c41d7801a,2,42e6445fca,-,-,,
6121dac2d0,2,bc8f79fa3e,3.0,60.0,,
cc79cbf6c3,2,bc8f79fa3e,3.0,60.0,,
027906a686,2,42e6445fca,-,-,,
275412a4bd,2,42e6445fca,-,-,,
eae0ca8dfe,2,045e44bd5d,2.0,50.0,,
b39cfa288e,2,17892f5485,3.0,60.0,,
9ba3eea7a1,2,f1d00479ef,-,-,,
e6a691f312,2,1d8b4b4c63,-,-,,
9b88466b8f,2,da5eb98d7d,-,-,,
b51c4c1799,2,96290626cb,-,100.0,,
27670575de,2,351277f074,-,-,,
d3cd2032e3,2,183b7819b8,3.0,100.0,,
51a4f9155a,2,8d83925aa8,3.0,100.0,,
33c68e25a3,2,92dee65ea0,4.0,100.0,,
82eea24b95,2,198cec62a1,3.0,-,,
56d27bd57d,2,198cec62a1,3.0,-,,
faa51d7376,2,b288ca8872,-,-,,
5fe727933d,2,9b0d3a5fc6,3.0,60.0,,
b1e2406f12,2,06b9cbf228,2.0,100.0,,
28f3617d20,2,b7b72cb41a,4.0,100.0,,
d3956e4c59,2,da5eb98d7d,-,-,,
cd5147e27b,2,235542bb7b,3.0,60.0,,
11a48d4981,2,4f65703579,2.0,100.0,,
b904fb14f3,2,4f65703579,2.0,100.0,,
cef3425488,2,0f5f0f1d3e,-,-,,
bcfb32c488,2,20a3ffc977,-,-,,
e6a8957916,2,0def762aeb,3.0,100.0,,
