dc_ID,sku_ID,date
55,586c997441,2018-03-20
55,46b608e330,2018-03-20
55,d3e31fdd6e,2018-03-20
55,7e4cb4952a,2018-03-20
55,449c05c9c8,2018-03-20
55,067b673f2b,2018-03-20
6,f255daf3ab,2018-03-20
6,65d2875d48,2018-03-20
6,b4cb74e76e,2018-03-20
6,1a2362c248,2018-03-20
6,34dc7f6d80,2018-03-20
6,ac0cd64708,2018-03-20
6,26e590cf39,2018-03-20
6,9e452b5aee,2018-03-20
6,f3bb37b4ff,2018-03-20
6,fffe1bd280,2018-03-20
6,5c4440c9d2,2018-03-20
6,85efcbee79,2018-03-20
6,5eced3cd82,2018-03-20
6,38d636d2a6,2018-03-20
6,3a64d9667a,2018-03-20
6,ac61f4e10e,2018-03-20
6,623d0a582a,2018-03-20
6,a945d1ac4a,2018-03-20
6,637a52ea80,2018-03-20
6,aa0fcf0fb6,2018-03-20
6,b118ef50af,2018-03-20
6,81e57cbc50,2018-03-20
6,7e4cb4952a,2018-03-20
6,067b673f2b,2018-03-20
59,f09882f561,2018-03-20
59,38676d45f5,2018-03-20
61,460afaddb6,2018-03-20
61,fc5289b139,2018-03-20
61,2e06817802,2018-03-20
61,b5cb479f7d,2018-03-20
61,93f9bac4b8,2018-03-20
61,3ce8749fee,2018-03-20
61,5f58bfd286,2018-03-20
61,8dc4a01dec,2018-03-20
61,fa0a1859ef,2018-03-20
61,4b65db43ac,2018-03-20
61,6717b7c979,2018-03-20
61,8d5f73c188,2018-03-20
61,5ae1bb1c76,2018-03-20
61,adfedb6893,2018-03-20
64,f255daf3ab,2018-03-20
64,1a2362c248,2018-03-20
64,2189b70880,2018-03-20
64,a9e826c3ab,2018-03-20
64,34dc7f6d80,2018-03-20
64,ac0cd64708,2018-03-20
64,26e590cf39,2018-03-20
64,9e452b5aee,2018-03-20
64,945094e307,2018-03-20
64,5c4440c9d2,2018-03-20
64,85efcbee79,2018-03-20
64,5eced3cd82,2018-03-20
64,38d636d2a6,2018-03-20
64,3a64d9667a,2018-03-20
64,623d0a582a,2018-03-20
64,aa0fcf0fb6,2018-03-20
64,46b608e330,2018-03-20
64,7e4cb4952a,2018-03-20
64,449c05c9c8,2018-03-20
64,067b673f2b,2018-03-20
65,f09882f561,2018-03-20
66,7df8c9a3d3,2018-03-20
66,589c2b865b,2018-03-20
66,c5f6b945e7,2018-03-20
66,c4ea4afceb,2018-03-20
66,d47c6ca631,2018-03-20
66,a1b0f57464,2018-03-20
66,c4ff8911d9,2018-03-20
66,7f947c0055,2018-03-20
66,eb3f2d2fd8,2018-03-20
66,ca7647a231,2018-03-20
66,e237f26793,2018-03-20
67,460afaddb6,2018-03-20
67,66bd21ebf1,2018-03-20
67,fc5289b139,2018-03-20
67,b5cb479f7d,2018-03-20
67,93f9bac4b8,2018-03-20
67,26a569e595,2018-03-20
67,0b16a50488,2018-03-20
67,8dc4a01dec,2018-03-20
67,4b65db43ac,2018-03-20
67,8d5f73c188,2018-03-20
67,5ae1bb1c76,2018-03-20
67,8da781e2bd,2018-03-20
1,b10b452ea9,2018-03-20
1,a4b767f82f,2018-03-20
1,3c79df1d80,2018-03-20
1,904fbf8b97,2018-03-20
1,369eb7dbd3,2018-03-20
1,2e69af1fdf,2018-03-20
1,f16794cf8a,2018-03-20
1,427bea8ec7,2018-03-20
1,4917eb2b81,2018-03-20
1,2875387e96,2018-03-20
1,d9f70a0db7,2018-03-20
1,0aa7e6b035,2018-03-20
1,2ddb64e05a,2018-03-20
1,40ae9f0d67,2018-03-20
1,84bcdf1c31,2018-03-20
1,fbce41fd82,2018-03-20
1,068f4481b3,2018-03-20
3,6420ea9ac2,2018-03-20
3,9ff50eee3f,2018-03-20
3,1d5ffa8485,2018-03-20
3,589c2b865b,2018-03-20
3,c5f6b945e7,2018-03-20
3,32c0b31fb8,2018-03-20
3,c98d32ff09,2018-03-20
3,a176e8af93,2018-03-20
3,a894747624,2018-03-20
3,4639121a45,2018-03-20
3,97c375b545,2018-03-20
3,c4ea4afceb,2018-03-20
3,8a52225c56,2018-03-20
3,d47c6ca631,2018-03-20
3,49501bcf46,2018-03-20
3,00804aa873,2018-03-20
3,a1b0f57464,2018-03-20
3,d7d6bd5e1a,2018-03-20
3,124236a59a,2018-03-20
3,345e86916d,2018-03-20
3,d1e650797b,2018-03-20
3,864ebf9cd2,2018-03-20
3,0e0989fb7e,2018-03-20
3,5dfc6dd0bc,2018-03-20
3,a94df93745,2018-03-20
3,01c9d91829,2018-03-20
3,c83b8aa9b4,2018-03-20
3,7f947c0055,2018-03-20
3,4ff04958c9,2018-03-20
3,9720b458c3,2018-03-20
3,80bb988f8d,2018-03-20
3,afd795015b,2018-03-20
3,ae3889731b,2018-03-20
3,16d4637b5d,2018-03-20
3,ad7d891e1d,2018-03-20
3,3b35c256ad,2018-03-20
3,89df56d2e4,2018-03-20
3,93e45f6367,2018-03-20
3,dba41df9d5,2018-03-20
3,78783be222,2018-03-20
3,fff84ed7ec,2018-03-20
3,6da843324a,2018-03-20
3,83e24b70d5,2018-03-20
3,f94ddc7e7d,2018-03-20
3,9ab7657395,2018-03-20
3,c4858d9437,2018-03-20
3,c56544784c,2018-03-20
3,9400971aad,2018-03-20
3,b0d2964084,2018-03-20
3,e237f26793,2018-03-20
3,dbd945bd02,2018-03-20
3,93301ecfed,2018-03-20
8,66bd21ebf1,2018-03-20
8,fc5289b139,2018-03-20
8,2e06817802,2018-03-20
8,b5cb479f7d,2018-03-20
8,3ce8749fee,2018-03-20
8,8dc4a01dec,2018-03-20
8,4b65db43ac,2018-03-20
8,c5c5bed056,2018-03-20
8,8d5f73c188,2018-03-20
8,5ae1bb1c76,2018-03-20
8,8da781e2bd,2018-03-20
11,2f79c867f3,2018-03-20
11,b10b452ea9,2018-03-20
11,a4b767f82f,2018-03-20
11,3c79df1d80,2018-03-20
11,904fbf8b97,2018-03-20
11,369eb7dbd3,2018-03-20
11,2e69af1fdf,2018-03-20
11,4917eb2b81,2018-03-20
11,3320c0db64,2018-03-20
11,2875387e96,2018-03-20
11,0aa7e6b035,2018-03-20
11,40ae9f0d67,2018-03-20
11,068f4481b3,2018-03-20
11,f06e13a877,2018-03-20
12,924eba6741,2018-03-20
12,b4cb74e76e,2018-03-20
12,85efcbee79,2018-03-20
12,623d0a582a,2018-03-20
12,81e57cbc50,2018-03-20
12,449c05c9c8,2018-03-20
13,2f79c867f3,2018-03-20
13,b10b452ea9,2018-03-20
13,a4b767f82f,2018-03-20
13,3c79df1d80,2018-03-20
13,904fbf8b97,2018-03-20
13,369eb7dbd3,2018-03-20
13,915cd3c4c0,2018-03-20
13,ee22b69cd7,2018-03-20
13,3320c0db64,2018-03-20
13,2875387e96,2018-03-20
13,097617cf91,2018-03-20
13,0aa7e6b035,2018-03-20
13,2ddb64e05a,2018-03-20
13,40ae9f0d67,2018-03-20
13,fbce41fd82,2018-03-20
13,068f4481b3,2018-03-20
13,f06e13a877,2018-03-20
14,589c2b865b,2018-03-20
14,c4ea4afceb,2018-03-20
14,d47c6ca631,2018-03-20
14,a1b0f57464,2018-03-20
14,124236a59a,2018-03-20
14,ca7647a231,2018-03-20
14,b0d2964084,2018-03-20
14,e237f26793,2018-03-20
14,93301ecfed,2018-03-20
15,1a2362c248,2018-03-20
15,9e452b5aee,2018-03-20
15,fffe1bd280,2018-03-20
15,85efcbee79,2018-03-20
15,38d636d2a6,2018-03-20
15,623d0a582a,2018-03-20
19,ae51b9b872,2018-03-20
19,9e452b5aee,2018-03-20
19,5c4440c9d2,2018-03-20
19,5eced3cd82,2018-03-20
19,38d636d2a6,2018-03-20
19,623d0a582a,2018-03-20
19,aa0fcf0fb6,2018-03-20
19,46b608e330,2018-03-20
19,7e4cb4952a,2018-03-20
19,a82556cfc6,2018-03-20
19,067b673f2b,2018-03-20
21,3c79df1d80,2018-03-20
21,904fbf8b97,2018-03-20
21,fbce41fd82,2018-03-20
21,068f4481b3,2018-03-20
21,f06e13a877,2018-03-20
10,dc9b0c86c7,2018-03-20
10,2f79c867f3,2018-03-20
10,1b3f5d4d21,2018-03-20
10,b10b452ea9,2018-03-20
10,a4b767f82f,2018-03-20
10,4d380cf119,2018-03-20
10,cdee05b50c,2018-03-20
10,51da628bf9,2018-03-20
10,7af1d39e64,2018-03-20
10,1ed5d54069,2018-03-20
10,81231464ae,2018-03-20
10,3c79df1d80,2018-03-20
10,904fbf8b97,2018-03-20
10,369eb7dbd3,2018-03-20
10,f363f97793,2018-03-20
10,ee22b69cd7,2018-03-20
10,2e69af1fdf,2018-03-20
10,593b9c70a6,2018-03-20
10,8125ba2e29,2018-03-20
10,2efd0bcff7,2018-03-20
10,4f62903827,2018-03-20
10,ead6c3fe20,2018-03-20
10,f16794cf8a,2018-03-20
10,427bea8ec7,2018-03-20
10,4917eb2b81,2018-03-20
10,aa71ad878e,2018-03-20
10,3320c0db64,2018-03-20
10,28c5fcae5e,2018-03-20
10,2875387e96,2018-03-20
10,71f49ec147,2018-03-20
10,4e73652dcf,2018-03-20
10,9fe8149e02,2018-03-20
10,aef5c352fa,2018-03-20
10,d9f70a0db7,2018-03-20
10,097617cf91,2018-03-20
10,0aa7e6b035,2018-03-20
10,904f4bd4c4,2018-03-20
10,2ddb64e05a,2018-03-20
10,f03dcc68f3,2018-03-20
10,bc9cfbd6a1,2018-03-20
10,40ae9f0d67,2018-03-20
10,84bcdf1c31,2018-03-20
10,2cb79462fb,2018-03-20
10,1e90ccae50,2018-03-20
10,7ad80d89c9,2018-03-20
10,1d3b8e84d1,2018-03-20
10,98313ed9cc,2018-03-20
10,024b17fbd1,2018-03-20
10,8a94ebe448,2018-03-20
10,2523d051fd,2018-03-20
10,1d1e21c937,2018-03-20
10,fbce41fd82,2018-03-20
10,068f4481b3,2018-03-20
10,7116578cc0,2018-03-20
10,774c757ae9,2018-03-20
10,f5b527bb09,2018-03-20
10,28d5600aac,2018-03-20
10,a6fd4d9313,2018-03-20
10,ecc00df0b6,2018-03-20
10,80b50a65c4,2018-03-20
10,3f787efcbc,2018-03-20
10,6d547e6db9,2018-03-20
10,f0ae3c8c4c,2018-03-20
10,bcd03e6d07,2018-03-20
10,f06e13a877,2018-03-20
9,6420ea9ac2,2018-03-20
9,9ff50eee3f,2018-03-20
9,17d39c83cc,2018-03-20
9,f52ec33325,2018-03-20
9,1d5ffa8485,2018-03-20
9,589c2b865b,2018-03-20
9,c5f6b945e7,2018-03-20
9,b8c182c74f,2018-03-20
9,32c0b31fb8,2018-03-20
9,a176e8af93,2018-03-20
9,a894747624,2018-03-20
9,4639121a45,2018-03-20
9,c4ea4afceb,2018-03-20
9,8a52225c56,2018-03-20
9,084124b552,2018-03-20
9,d47c6ca631,2018-03-20
9,00804aa873,2018-03-20
9,d7d6bd5e1a,2018-03-20
9,124236a59a,2018-03-20
9,345e86916d,2018-03-20
9,d1e650797b,2018-03-20
9,c4ff8911d9,2018-03-20
9,0e0989fb7e,2018-03-20
9,5dfc6dd0bc,2018-03-20
9,a94df93745,2018-03-20
9,01c9d91829,2018-03-20
9,c83b8aa9b4,2018-03-20
9,7f947c0055,2018-03-20
9,4ff04958c9,2018-03-20
9,9720b458c3,2018-03-20
9,80bb988f8d,2018-03-20
9,694a068026,2018-03-20
9,afd795015b,2018-03-20
9,ae3889731b,2018-03-20
9,ad7d891e1d,2018-03-20
9,3b35c256ad,2018-03-20
9,6376ec8fbd,2018-03-20
9,89df56d2e4,2018-03-20
9,93e45f6367,2018-03-20
9,3277f07585,2018-03-20
9,eb3f2d2fd8,2018-03-20
9,c0368e3358,2018-03-20
9,a94dfd9736,2018-03-20
9,78783be222,2018-03-20
9,fff84ed7ec,2018-03-20
9,6da843324a,2018-03-20
9,f0e625dda4,2018-03-20
9,83e24b70d5,2018-03-20
9,f94ddc7e7d,2018-03-20
9,9ab7657395,2018-03-20
9,c4858d9437,2018-03-20
9,c56544784c,2018-03-20
9,0d195bc9e8,2018-03-20
9,9400971aad,2018-03-20
9,ca7647a231,2018-03-20
9,b0d2964084,2018-03-20
9,e237f26793,2018-03-20
9,c871600ecc,2018-03-20
9,dbd945bd02,2018-03-20
9,93301ecfed,2018-03-20
2,fdda098315,2018-03-20
2,7df8c9a3d3,2018-03-20
2,6420ea9ac2,2018-03-20
2,9ff50eee3f,2018-03-20
2,17d39c83cc,2018-03-20
2,1d5ffa8485,2018-03-20
2,589c2b865b,2018-03-20
2,c5f6b945e7,2018-03-20
2,b8c182c74f,2018-03-20
2,32c0b31fb8,2018-03-20
2,a176e8af93,2018-03-20
2,4639121a45,2018-03-20
2,c4ea4afceb,2018-03-20
2,d47c6ca631,2018-03-20
2,49501bcf46,2018-03-20
2,00804aa873,2018-03-20
2,a1b0f57464,2018-03-20
2,124236a59a,2018-03-20
2,345e86916d,2018-03-20
2,d1e650797b,2018-03-20
2,c4ff8911d9,2018-03-20
2,0e0989fb7e,2018-03-20
2,5dfc6dd0bc,2018-03-20
2,a94df93745,2018-03-20
2,01c9d91829,2018-03-20
2,c83b8aa9b4,2018-03-20
2,7f947c0055,2018-03-20
2,9720b458c3,2018-03-20
2,80bb988f8d,2018-03-20
2,ae3889731b,2018-03-20
2,ad7d891e1d,2018-03-20
2,3b35c256ad,2018-03-20
2,6376ec8fbd,2018-03-20
2,eaa2524751,2018-03-20
2,89df56d2e4,2018-03-20
2,93e45f6367,2018-03-20
2,dba41df9d5,2018-03-20
2,3277f07585,2018-03-20
2,eb3f2d2fd8,2018-03-20
2,a94dfd9736,2018-03-20
2,78783be222,2018-03-20
2,fff84ed7ec,2018-03-20
2,6da843324a,2018-03-20
2,f0e625dda4,2018-03-20
2,83e24b70d5,2018-03-20
2,f94ddc7e7d,2018-03-20
2,9ab7657395,2018-03-20
2,c4858d9437,2018-03-20
2,c56544784c,2018-03-20
2,0d195bc9e8,2018-03-20
2,9400971aad,2018-03-20
2,ca7647a231,2018-03-20
2,b0d2964084,2018-03-20
2,e237f26793,2018-03-20
2,c871600ecc,2018-03-20
2,dbd945bd02,2018-03-20
2,93301ecfed,2018-03-20
24,f255daf3ab,2018-03-20
24,89843c3a18,2018-03-20
24,924eba6741,2018-03-20
24,ae51b9b872,2018-03-20
24,50b53a8536,2018-03-20
24,65d2875d48,2018-03-20
24,b4cb74e76e,2018-03-20
24,39ff5c5b1e,2018-03-20
24,f98488f9f9,2018-03-20
24,1a2362c248,2018-03-20
24,2189b70880,2018-03-20
24,a9e826c3ab,2018-03-20
24,34dc7f6d80,2018-03-20
24,ac0cd64708,2018-03-20
24,26e590cf39,2018-03-20
24,1f73dca9b5,2018-03-20
24,9e452b5aee,2018-03-20
24,f3bb37b4ff,2018-03-20
24,945094e307,2018-03-20
24,027604c03a,2018-03-20
24,5c4440c9d2,2018-03-20
24,821c799b50,2018-03-20
24,85efcbee79,2018-03-20
24,5eced3cd82,2018-03-20
24,38d636d2a6,2018-03-20
24,3a64d9667a,2018-03-20
24,ac61f4e10e,2018-03-20
24,623d0a582a,2018-03-20
24,a945d1ac4a,2018-03-20
24,a234e08c57,2018-03-20
24,4a79e12463,2018-03-20
24,11731353b3,2018-03-20
24,767ac490ed,2018-03-20
24,f8732ae527,2018-03-20
24,73cb3c508f,2018-03-20
24,a53c26f1f6,2018-03-20
24,42fdebaa3d,2018-03-20
24,637a52ea80,2018-03-20
24,aa0fcf0fb6,2018-03-20
24,411ddd08e5,2018-03-20
24,f8a5f010f4,2018-03-20
24,67d185f070,2018-03-20
24,b118ef50af,2018-03-20
24,81e57cbc50,2018-03-20
24,15dbdfc0dd,2018-03-20
24,586c997441,2018-03-20
24,df41c980e1,2018-03-20
24,dee37e3054,2018-03-20
24,46b608e330,2018-03-20
24,d3e31fdd6e,2018-03-20
24,7284168d95,2018-03-20
24,7e4cb4952a,2018-03-20
24,449c05c9c8,2018-03-20
24,067b673f2b,2018-03-20
24,33c0fbb379,2018-03-20
25,9ff50eee3f,2018-03-20
25,589c2b865b,2018-03-20
25,c5f6b945e7,2018-03-20
25,c98d32ff09,2018-03-20
25,4639121a45,2018-03-20
25,c4ea4afceb,2018-03-20
25,d47c6ca631,2018-03-20
25,01c9d91829,2018-03-20
25,d077eb9655,2018-03-20
25,7f947c0055,2018-03-20
25,afd795015b,2018-03-20
25,eaa2524751,2018-03-20
25,89df56d2e4,2018-03-20
25,eb3f2d2fd8,2018-03-20
25,a94dfd9736,2018-03-20
25,83e24b70d5,2018-03-20
25,ca7647a231,2018-03-20
25,b0d2964084,2018-03-20
25,e237f26793,2018-03-20
25,93301ecfed,2018-03-20
4,f255daf3ab,2018-03-20
4,ae51b9b872,2018-03-20
4,50b53a8536,2018-03-20
4,118f2802ef,2018-03-20
4,65d2875d48,2018-03-20
4,b4cb74e76e,2018-03-20
4,1a2362c248,2018-03-20
4,7c3627ba7c,2018-03-20
4,2189b70880,2018-03-20
4,a9e826c3ab,2018-03-20
4,34dc7f6d80,2018-03-20
4,ac0cd64708,2018-03-20
4,26e590cf39,2018-03-20
4,f3bb37b4ff,2018-03-20
4,945094e307,2018-03-20
4,027604c03a,2018-03-20
4,5c4440c9d2,2018-03-20
4,821c799b50,2018-03-20
4,85efcbee79,2018-03-20
4,31ec02bddd,2018-03-20
4,5eced3cd82,2018-03-20
4,38d636d2a6,2018-03-20
4,3a64d9667a,2018-03-20
4,ac61f4e10e,2018-03-20
4,623d0a582a,2018-03-20
4,a945d1ac4a,2018-03-20
4,2f038132e8,2018-03-20
4,4a79e12463,2018-03-20
4,61fd12c10d,2018-03-20
4,11731353b3,2018-03-20
4,f8732ae527,2018-03-20
4,73cb3c508f,2018-03-20
4,a53c26f1f6,2018-03-20
4,42fdebaa3d,2018-03-20
4,637a52ea80,2018-03-20
4,aa0fcf0fb6,2018-03-20
4,e77f6a1baa,2018-03-20
4,411ddd08e5,2018-03-20
4,f8a5f010f4,2018-03-20
4,67d185f070,2018-03-20
4,b118ef50af,2018-03-20
4,81e57cbc50,2018-03-20
4,15dbdfc0dd,2018-03-20
4,586c997441,2018-03-20
4,df41c980e1,2018-03-20
4,dee37e3054,2018-03-20
4,46b608e330,2018-03-20
4,d3e31fdd6e,2018-03-20
4,7284168d95,2018-03-20
4,c8fbcd8357,2018-03-20
4,7e4cb4952a,2018-03-20
4,449c05c9c8,2018-03-20
4,067b673f2b,2018-03-20
4,33c0fbb379,2018-03-20
7,7f0ddbcdde,2018-03-20
7,8ad5789d74,2018-03-20
7,460afaddb6,2018-03-20
7,ecf4205e39,2018-03-20
7,8dd82f6cd5,2018-03-20
7,764b9e8d29,2018-03-20
7,6b0c28e492,2018-03-20
7,66bd21ebf1,2018-03-20
7,fc5289b139,2018-03-20
7,2e06817802,2018-03-20
7,b5cb479f7d,2018-03-20
7,93f9bac4b8,2018-03-20
7,3ce8749fee,2018-03-20
7,7bbbdd6388,2018-03-20
7,5f58bfd286,2018-03-20
7,26a569e595,2018-03-20
7,378a1fc80c,2018-03-20
7,0b16a50488,2018-03-20
7,4f37faa470,2018-03-20
7,dd1fed906f,2018-03-20
7,8dc4a01dec,2018-03-20
7,fa0a1859ef,2018-03-20
7,2bcc2783a8,2018-03-20
7,0b2fd9f253,2018-03-20
7,416aed740e,2018-03-20
7,4b65db43ac,2018-03-20
7,39310bdad0,2018-03-20
7,fa823767ca,2018-03-20
7,9bd4140987,2018-03-20
7,c5c5bed056,2018-03-20
7,909cdb73d1,2018-03-20
7,3d531a5f0e,2018-03-20
7,ad71b48a82,2018-03-20
7,6717b7c979,2018-03-20
7,8d5f73c188,2018-03-20
7,cb7a74ee7e,2018-03-20
7,650f8d74f6,2018-03-20
7,883a09f70d,2018-03-20
7,5ae1bb1c76,2018-03-20
7,c4c37a4b57,2018-03-20
7,8da781e2bd,2018-03-20
20,1c16282add,2018-03-20
20,2f79c867f3,2018-03-20
20,1b3f5d4d21,2018-03-20
20,b10b452ea9,2018-03-20
20,a4b767f82f,2018-03-20
20,cdee05b50c,2018-03-20
20,3418d59e22,2018-03-20
20,3c79df1d80,2018-03-20
20,904fbf8b97,2018-03-20
20,369eb7dbd3,2018-03-20
20,ee22b69cd7,2018-03-20
20,2e69af1fdf,2018-03-20
20,593b9c70a6,2018-03-20
20,8125ba2e29,2018-03-20
20,f16794cf8a,2018-03-20
20,427bea8ec7,2018-03-20
20,3320c0db64,2018-03-20
20,0aa7e6b035,2018-03-20
20,2ddb64e05a,2018-03-20
20,40ae9f0d67,2018-03-20
20,84bcdf1c31,2018-03-20
20,2523d051fd,2018-03-20
20,fbce41fd82,2018-03-20
20,068f4481b3,2018-03-20
20,f06e13a877,2018-03-20
5,1c16282add,2018-03-20
5,dc9b0c86c7,2018-03-20
5,2f79c867f3,2018-03-20
5,1b3f5d4d21,2018-03-20
5,b10b452ea9,2018-03-20
5,a4b767f82f,2018-03-20
5,b3ef67b9ad,2018-03-20
5,4d380cf119,2018-03-20
5,cdee05b50c,2018-03-20
5,7af1d39e64,2018-03-20
5,1ed5d54069,2018-03-20
5,81231464ae,2018-03-20
5,3c79df1d80,2018-03-20
5,904fbf8b97,2018-03-20
5,369eb7dbd3,2018-03-20
5,f363f97793,2018-03-20
5,915cd3c4c0,2018-03-20
5,ee22b69cd7,2018-03-20
5,2e69af1fdf,2018-03-20
5,593b9c70a6,2018-03-20
5,8125ba2e29,2018-03-20
5,4f62903827,2018-03-20
5,ead6c3fe20,2018-03-20
5,f16794cf8a,2018-03-20
5,427bea8ec7,2018-03-20
5,4917eb2b81,2018-03-20
5,aa71ad878e,2018-03-20
5,28c5fcae5e,2018-03-20
5,71f49ec147,2018-03-20
5,a8cf3a2f75,2018-03-20
5,4e73652dcf,2018-03-20
5,9fe8149e02,2018-03-20
5,aef5c352fa,2018-03-20
5,8dde45c2e9,2018-03-20
5,d9f70a0db7,2018-03-20
5,097617cf91,2018-03-20
5,0aa7e6b035,2018-03-20
5,904f4bd4c4,2018-03-20
5,2ddb64e05a,2018-03-20
5,f03dcc68f3,2018-03-20
5,fc62f40352,2018-03-20
5,84bcdf1c31,2018-03-20
5,2cb79462fb,2018-03-20
5,1e90ccae50,2018-03-20
5,7ad80d89c9,2018-03-20
5,98313ed9cc,2018-03-20
5,024b17fbd1,2018-03-20
5,8a94ebe448,2018-03-20
5,4ce8de3628,2018-03-20
5,2523d051fd,2018-03-20
5,1d1e21c937,2018-03-20
5,fbce41fd82,2018-03-20
5,068f4481b3,2018-03-20
5,7116578cc0,2018-03-20
5,774c757ae9,2018-03-20
5,a6fd4d9313,2018-03-20
5,ecc00df0b6,2018-03-20
5,80b50a65c4,2018-03-20
5,3f787efcbc,2018-03-20
5,6d547e6db9,2018-03-20
5,f0ae3c8c4c,2018-03-20
5,f06e13a877,2018-03-20
26,1d5ffa8485,2018-03-20
26,589c2b865b,2018-03-20
26,32c0b31fb8,2018-03-20
26,a0e49f9966,2018-03-20
26,c98d32ff09,2018-03-20
26,4639121a45,2018-03-20
26,c4ea4afceb,2018-03-20
26,8a52225c56,2018-03-20
26,d47c6ca631,2018-03-20
26,a1b0f57464,2018-03-20
26,c4ff8911d9,2018-03-20
26,01c9d91829,2018-03-20
26,d077eb9655,2018-03-20
26,c83b8aa9b4,2018-03-20
26,7f947c0055,2018-03-20
26,ad7d891e1d,2018-03-20
26,c56544784c,2018-03-20
26,ca7647a231,2018-03-20
26,b0d2964084,2018-03-20
26,e237f26793,2018-03-20
26,dbd945bd02,2018-03-20
26,93301ecfed,2018-03-20
27,7bbbdd6388,2018-03-20
27,26a569e595,2018-03-20
27,5ae1bb1c76,2018-03-20
28,1d5ffa8485,2018-03-20
28,589c2b865b,2018-03-20
28,c5f6b945e7,2018-03-20
28,c98d32ff09,2018-03-20
28,4639121a45,2018-03-20
28,d47c6ca631,2018-03-20
28,a1b0f57464,2018-03-20
28,345e86916d,2018-03-20
28,01c9d91829,2018-03-20
28,7f947c0055,2018-03-20
28,89df56d2e4,2018-03-20
28,eb3f2d2fd8,2018-03-20
28,c0368e3358,2018-03-20
28,a94dfd9736,2018-03-20
28,83e24b70d5,2018-03-20
28,c56544784c,2018-03-20
28,b0d2964084,2018-03-20
28,e237f26793,2018-03-20
28,93301ecfed,2018-03-20
31,1b3f5d4d21,2018-03-20
31,b10b452ea9,2018-03-20
31,a4b767f82f,2018-03-20
31,cdee05b50c,2018-03-20
31,3418d59e22,2018-03-20
31,3c79df1d80,2018-03-20
31,904fbf8b97,2018-03-20
31,369eb7dbd3,2018-03-20
31,f363f97793,2018-03-20
31,2e69af1fdf,2018-03-20
31,593b9c70a6,2018-03-20
31,f16794cf8a,2018-03-20
31,2875387e96,2018-03-20
31,d9f70a0db7,2018-03-20
31,0aa7e6b035,2018-03-20
31,904f4bd4c4,2018-03-20
31,2ddb64e05a,2018-03-20
31,40ae9f0d67,2018-03-20
31,84bcdf1c31,2018-03-20
31,2cb79462fb,2018-03-20
31,7d52a4c09b,2018-03-20
31,2523d051fd,2018-03-20
31,fbce41fd82,2018-03-20
31,068f4481b3,2018-03-20
31,7116578cc0,2018-03-20
31,f06e13a877,2018-03-20
32,f52ec33325,2018-03-20
32,589c2b865b,2018-03-20
32,c5f6b945e7,2018-03-20
32,4639121a45,2018-03-20
32,c4ea4afceb,2018-03-20
32,d47c6ca631,2018-03-20
32,a1b0f57464,2018-03-20
32,124236a59a,2018-03-20
32,345e86916d,2018-03-20
32,01c9d91829,2018-03-20
32,c83b8aa9b4,2018-03-20
32,7f947c0055,2018-03-20
32,afd795015b,2018-03-20
32,89df56d2e4,2018-03-20
32,eb3f2d2fd8,2018-03-20
32,a94dfd9736,2018-03-20
32,c56544784c,2018-03-20
32,ca7647a231,2018-03-20
32,b0d2964084,2018-03-20
32,e237f26793,2018-03-20
33,50f6f91962,2018-03-20
33,66bd21ebf1,2018-03-20
33,fc5289b139,2018-03-20
33,b5cb479f7d,2018-03-20
33,93f9bac4b8,2018-03-20
33,5f58bfd286,2018-03-20
33,26a569e595,2018-03-20
33,8dc4a01dec,2018-03-20
33,4b65db43ac,2018-03-20
33,6717b7c979,2018-03-20
33,8d5f73c188,2018-03-20
33,5ae1bb1c76,2018-03-20
34,fc5289b139,2018-03-20
34,2e06817802,2018-03-20
34,b5cb479f7d,2018-03-20
34,93f9bac4b8,2018-03-20
34,3ce8749fee,2018-03-20
34,5f58bfd286,2018-03-20
34,8dc4a01dec,2018-03-20
34,0b2fd9f253,2018-03-20
34,416aed740e,2018-03-20
34,4b65db43ac,2018-03-20
34,6717b7c979,2018-03-20
34,8d5f73c188,2018-03-20
34,883a09f70d,2018-03-20
34,5ae1bb1c76,2018-03-20
35,4d380cf119,2018-03-20
35,3c79df1d80,2018-03-20
35,904fbf8b97,2018-03-20
35,369eb7dbd3,2018-03-20
35,f363f97793,2018-03-20
35,2e69af1fdf,2018-03-20
35,593b9c70a6,2018-03-20
35,4917eb2b81,2018-03-20
35,3320c0db64,2018-03-20
35,0aa7e6b035,2018-03-20
35,84bcdf1c31,2018-03-20
35,2523d051fd,2018-03-20
35,fbce41fd82,2018-03-20
35,068f4481b3,2018-03-20
36,589c2b865b,2018-03-20
36,c5f6b945e7,2018-03-20
36,4639121a45,2018-03-20
36,c4ea4afceb,2018-03-20
36,d47c6ca631,2018-03-20
36,00804aa873,2018-03-20
36,01c9d91829,2018-03-20
36,afd795015b,2018-03-20
36,3b35c256ad,2018-03-20
36,89df56d2e4,2018-03-20
36,eb3f2d2fd8,2018-03-20
36,c56544784c,2018-03-20
36,ca7647a231,2018-03-20
36,b0d2964084,2018-03-20
36,e237f26793,2018-03-20
36,dbd945bd02,2018-03-20
36,93301ecfed,2018-03-20
37,65d2875d48,2018-03-20
37,b4cb74e76e,2018-03-20
37,1a2362c248,2018-03-20
37,34dc7f6d80,2018-03-20
37,ac0cd64708,2018-03-20
37,9e452b5aee,2018-03-20
